Expense,Planned/Rea,Type,Date,Month,Year,Amount,Comments,Account
Cafe/bar/restaurant,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Clothes,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Hobby,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Misc,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Phone,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Presents,Rea,👩 Anna,01/01/26,1,2026,-30,,Anna
Dentist,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Psicologist,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Travel personal,Rea,👩 Anna,01/01/26,1,2026,,,Anna
Akasse,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Glasses and contacts,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Bike repair,Rea,👩 Anna,01/02/26,2,2026,-60,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/02/26,2,2026,-400,,Anna
Clothes,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Hobby,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Misc,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Phone,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Presents,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Dentist,Rea,👩 Anna,01/02/26,2,2026,-641,,Anna
Psicologist,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Rejsekort,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Travel personal,Rea,👩 Anna,01/02/26,2,2026,0,,Anna
Akasse,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Glasses and contacts,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Bike repair,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/03/26,3,2026,-1611,,Anna
Clothes,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Hobby,Rea,👩 Anna,01/03/26,3,2026,-55,,Anna
Misc,Rea,👩 Anna,01/03/26,3,2026,-933,medicine + concert,Anna
Phone,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Presents,Rea,👩 Anna,01/03/26,3,2026,-40,,Anna
Dentist,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Psicologist,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Rejsekort,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Travel personal,Rea,👩 Anna,01/03/26,3,2026,0,,Anna
Akasse,Rea,👩 Anna,01/04/26,4,2026,-1551,,Anna
Glasses and contacts,Rea,👩 Anna,01/04/26,4,2026,,,Anna
Bike repair,Rea,👩 Anna,01/04/26,4,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/04/26,4,2026,-304,,Anna
Clothes,Rea,👩 Anna,01/04/26,4,2026,,,Anna
Hobby,Rea,👩 Anna,01/04/26,4,2026,,,Anna
Misc,Rea,👩 Anna,01/04/26,4,2026,-410,google storage + wine,Anna
Phone,Rea,👩 Anna,01/04/26,4,2026,0,,Anna
Presents,Rea,👩 Anna,01/04/26,4,2026,-384,flora barnedåb,Anna
Rejsekort,Rea,👩 Anna,01/04/26,4,2026,-60,,Anna
Travel personal,Rea,👩 Anna,01/04/26,4,2026,,,Anna
Dentist,Rea,👩 Anna,01/04/26,4,2026,0,,Anna
Psicologist,Rea,👩 Anna,01/04/26,4,2026,0,,Anna
Akasse,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Glasses and contacts,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Bike repair,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Clothes,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Hobby,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Misc,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Phone,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Presents,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Dentist,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Psicologist,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Travel personal,Rea,👩 Anna,01/05/26,5,2026,,,Anna
Anna Skat Return,Rea,💰 Income,01/06/26,6,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/06/26,6,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/06/26,6,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/06/26,6,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/06/26,6,2026,,,Joint
Sell,Rea,💰 Income,01/06/26,6,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/06/26,6,2026,,,Joint
Cleaning,Rea,🏠 Home,01/06/26,6,2026,,,Joint
Rent,Rea,🏠 Home,01/06/26,6,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/06/26,6,2026,,,Joint
Electricity,Rea,🏠 Home,01/06/26,6,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/06/26,6,2026,,,Joint
Water,Rea,🏠 Home,01/06/26,6,2026,,,Joint
Anna Skat Return,Rea,💰 Income,01/07/26,7,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/07/26,7,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/07/26,7,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/07/26,7,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/07/26,7,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/07/26,7,2026,,,Joint
Cleaning,Rea,🏠 Home,01/07/26,7,2026,,,Joint
Rent,Rea,🏠 Home,01/07/26,7,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/07/26,7,2026,,,Joint
Electricity,Rea,🏠 Home,01/07/26,7,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/07/26,7,2026,,,Joint
Water,Rea,🏠 Home,01/07/26,7,2026,,,Joint
Food,Rea,🛒 Groceries,01/07/26,7,2026,,,Joint
Anna Skat Return,Rea,💰 Income,01/08/26,8,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/08/26,8,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/08/26,8,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/08/26,8,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/08/26,8,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/08/26,8,2026,,,Joint
Anna Skat Return,Rea,💰 Income,01/09/26,9,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/09/26,9,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/09/26,9,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/09/26,9,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/09/26,9,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/09/26,9,2026,,,Joint
Cleaning,Rea,🏠 Home,01/08/26,8,2026,,,Joint
Rent,Rea,🏠 Home,01/08/26,8,2026,,,Joint
Cleaning,Rea,🏠 Home,01/09/26,9,2026,,,Joint
Rent,Rea,🏠 Home,01/09/26,9,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/08/26,8,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/09/26,9,2026,,,Joint
Electricity,Rea,🏠 Home,01/08/26,8,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/08/26,8,2026,,,Joint
Water,Rea,🏠 Home,01/08/26,8,2026,,,Joint
Electricity,Rea,🏠 Home,01/09/26,9,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/09/26,9,2026,,,Joint
Water,Rea,🏠 Home,01/09/26,9,2026,,,Joint
Food,Rea,🛒 Groceries,01/08/26,8,2026,,,Joint
Food,Rea,🛒 Groceries,01/09/26,9,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/08/26,8,2026,,,Joint
Anna Skat Return,Rea,💰 Income,01/10/26,10,2026,,,Joint
Anna Skat Return,Rea,💰 Income,01/11/26,11,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/10/26,10,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/11/26,11,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/10/26,10,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/11/26,11,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/10/26,10,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/11/26,11,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/10/26,10,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/11/26,11,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/10/26,10,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/11/26,11,2026,,,Joint
Cleaning,Rea,🏠 Home,01/10/26,10,2026,,,Joint
Anna Skat Return,Rea,💰 Income,01/12/26,12,2026,,,Joint
Electricity,Rea,🏠 Home,01/10/26,10,2026,,,Joint
Anna's Salary,Rea,💰 Income,01/12/26,12,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/10/26,10,2026,,,Joint
Børne og Unge Ydelse Anna,Rea,💰 Income,01/12/26,12,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/10/26,10,2026,,,Joint
Børne og Unge Ydelse Carlos,Rea,💰 Income,01/12/26,12,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/10/26,10,2026,,,Joint
Carlos Salary,Rea,💰 Income,01/12/26,12,2026,,,Joint
Carlos Skat return,Rea,💰 Income,01/12/26,12,2026,,,Joint
Cleaning,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Rent,Rea,🏠 Home,01/10/26,10,2026,,,Joint
Electricity,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Rent,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Water,Rea,🏠 Home,01/11/26,11,2026,,,Joint
Cleaning,Rea,🏠 Home,01/12/26,12,2026,,,Joint
Rent,Rea,🏠 Home,01/12/26,12,2026,,,Joint
Content Insurance,Rea,🏠 Home,01/12/26,12,2026,,,Joint
Electricity,Rea,🏠 Home,01/12/26,12,2026,,,Joint
Hot Water / Gas,Rea,🏠 Home,01/12/26,12,2026,,,Joint
Water,Rea,🏠 Home,01/12/26,12,2026,,,Joint
Cleaning,Rea,🏠 Home,01/01/26,1,2026,-900,,Joint
Furniture Misc,Rea,🏠 Home,01/01/26,1,2026,-3427,Paint and tools,Joint
Rent,Rea,🏠 Home,01/01/26,1,2026,-12823,,Joint
Cleaning,Rea,🏠 Home,01/02/26,2,2026,-800,,Joint
Furniture Misc,Rea,🏠 Home,01/02/26,2,2026,-11577,"Paint, Appliances, Moving needs",Joint
Rent,Rea,🏠 Home,01/02/26,2,2026,-12823,,Joint
Cleaning,Rea,🏠 Home,01/03/26,3,2026,-2395,,Joint
Furniture Misc,Rea,🏠 Home,01/03/26,3,2026,-9810,"transfer to Anna's dad for Oil, paint / IKEA, Gardiner / Bunk bed...",Joint
Cleaning,Rea,🏠 Home,01/04/26,4,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/04/26,4,2026,,,Joint
Rent,Rea,🏠 Home,01/04/26,4,2026,,,Joint
Cleaning,Rea,🏠 Home,01/05/26,5,2026,,,Joint
Furniture Misc,Rea,🏠 Home,01/05/26,5,2026,,,Joint
Rent,Rea,🏠 Home,01/05/26,5,2026,,,Joint
Food,Rea,🛒 Groceries,01/06/26,6,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/06/26,6,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/06/26,6,2026,,,Joint
Compensation,Rea,✈️ Traveling,01/07/26,7,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/07/26,7,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/07/26,7,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/08/26,8,2026,,,Joint
Transport,Rea,✈️ Traveling,01/08/26,8,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/08/26,8,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/09/26,9,2026,-3312,Menorca flights (Part yaya included),Joint
Accomodation,Rea,✈️ Traveling,01/09/26,9,2026,,,Joint
Transport,Rea,✈️ Traveling,01/09/26,9,2026,-1639,Alquiler Cotxe,Joint
Water,Rea,🏠 Home,01/10/26,10,2026,,,Joint
Food,Rea,🛒 Groceries,01/11/26,11,2026,,,Joint
Food,Rea,🛒 Groceries,01/10/26,10,2026,,,Joint
Food,Rea,🛒 Groceries,01/12/26,12,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/11/26,11,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/11/26,11,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/11/26,11,2026,,,Joint
Transport,Rea,✈️ Traveling,01/11/26,11,2026,,,Joint
Accomodation,Rea,✈️ Traveling,01/12/26,12,2026,,,Joint
Car Service,Rea,🚗 Car,01/01/26,1,2026,0,,Joint
Ejer afgifter,Rea,🚗 Car,01/01/26,1,2026,0,,Joint
Misc,Rea,🚗 Car,01/01/26,1,2026,0,,Joint
Gasoline,Rea,🚗 Car,01/01/26,1,2026,-1000,,Joint
Misc,Rea,🚗 Car,01/01/26,1,2026,-70,light bulb and parking,Joint
Insurance,Rea,🚗 Car,01/01/26,1,2026,-408,,Joint
Car Service,Rea,🚗 Car,01/02/26,2,2026,,,Joint
Ejer afgifter,Rea,🚗 Car,01/02/26,2,2026,0,,Joint
Misc,Rea,🚗 Car,01/02/26,2,2026,0,,Joint
Gasoline,Rea,🚗 Car,01/02/26,2,2026,-779,,Joint
Misc,Rea,🚗 Car,01/02/26,2,2026,-150,Thule part replacement,Joint
Insurance,Rea,🚗 Car,01/02/26,2,2026,-403,,Joint
Car Service,Rea,🚗 Car,01/03/26,3,2026,0,,Joint
Ejer afgifter,Rea,🚗 Car,01/03/26,3,2026,-2480,,Joint
Gasoline,Rea,🚗 Car,01/03/26,3,2026,-1869,,Joint
Misc,Rea,🚗 Car,01/03/26,3,2026,-1080,,Joint
Insurance,Rea,🚗 Car,01/03/26,3,2026,-403,Vejhelp,Joint
Car Service,Rea,🚗 Car,01/04/26,4,2026,,,Joint
Misc,Rea,🚗 Car,01/04/26,4,2026,,,Joint
Gasoline,Rea,🚗 Car,01/04/26,4,2026,,,Joint
Misc,Rea,🚗 Car,01/04/26,4,2026,,,Joint
Insurance,Rea,🚗 Car,01/04/26,4,2026,,,Joint
Car Service,Rea,🚗 Car,01/05/26,5,2026,,,Joint
Misc,Rea,🚗 Car,01/05/26,5,2026,,,Joint
Gasoline,Rea,🚗 Car,01/05/26,5,2026,,,Joint
Misc,Rea,🚗 Car,01/05/26,5,2026,,,Joint
Insurance,Rea,🚗 Car,01/05/26,5,2026,,,Joint
Transport,Rea,✈️ Traveling,01/06/26,6,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/06/26,6,2026,,,Joint
Activities,Rea,👶 Kids,01/06/26,6,2026,,,Joint
Clothes,Rea,👶 Kids,01/06/26,6,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/06/26,6,2026,,,Joint
Transport,Rea,✈️ Traveling,01/07/26,7,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/07/26,7,2026,,,Joint
Activities,Rea,👶 Kids,01/07/26,7,2026,,,Joint
Clothes,Rea,👶 Kids,01/07/26,7,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/07/26,7,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/09/26,9,2026,,,Joint
Activities,Rea,👶 Kids,01/08/26,8,2026,,,Joint
Clothes,Rea,👶 Kids,01/08/26,8,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/08/26,8,2026,,,Joint
Misc,Rea,👶 Kids,01/08/26,8,2026,,,Joint
Activities,Rea,👶 Kids,01/09/26,9,2026,,,Joint
Clothes,Rea,👶 Kids,01/09/26,9,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/09/26,9,2026,,,Joint
Misc,Rea,👶 Kids,01/09/26,9,2026,,,Joint
Car Service,Rea,🚗 Car,01/08/26,8,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/10/26,10,2026,,,Joint
Transport,Rea,✈️ Traveling,01/12/26,12,2026,,,Joint
Flight Tickets,Rea,✈️ Traveling,01/12/26,12,2026,,,Joint
Activities,Rea,👶 Kids,01/10/26,10,2026,,,Joint
Bars & Restaurants,Rea,✈️ Traveling,01/12/26,12,2026,,,Joint
Clothes,Rea,👶 Kids,01/10/26,10,2026,,,Joint
Activities,Rea,👶 Kids,01/11/26,11,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/10/26,10,2026,,,Joint
Clothes,Rea,👶 Kids,01/11/26,11,2026,,,Joint
Misc,Rea,👶 Kids,01/10/26,10,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/11/26,11,2026,,,Joint
Misc,Rea,👶 Kids,01/11/26,11,2026,,,Joint
Activities,Rea,👶 Kids,01/12/26,12,2026,,,Joint
Clothes,Rea,👶 Kids,01/12/26,12,2026,,,Joint
Kindergarden,Rea,👶 Kids,01/12/26,12,2026,,,Joint
Misc,Rea,👶 Kids,01/12/26,12,2026,,,Joint
Akasse,Rea,👨 Carlos,01/01/26,1,2026,-1551,,Personal
Clothes,Rea,👨 Carlos,01/01/26,1,2026,-949,,Personal
Phone,Rea,👨 Carlos,01/01/26,1,2026,-175,From gross salary,Personal
Bars & Restaurants,Rea,👨 Carlos,01/01/26,1,2026,-600,,Personal
Music Forening,Rea,👨 Carlos,01/01/26,1,2026,-302,,Personal
Rejsekort,Rea,👨 Carlos,01/01/26,1,2026,-790,,Personal
Misc,Rea,👨 Carlos,01/01/26,1,2026,-333,"Antibiotics, Massages from gross salary",Personal
Dentist,Rea,👨 Carlos,01/01/26,1,2026,-754,,Personal
Psicologist,Rea,👨 Carlos,01/01/26,1,2026,-373,,Personal
Subscriptions,Rea,👨 Carlos,01/02/26,2,2026,,,Personal
Flight Tickets,Rea,👨 Carlos,01/02/26,2,2026,,,Personal
Phone,Rea,👨 Carlos,01/02/26,2,2026,-175,From gross salary,Personal
Bars & Restaurants,Rea,👨 Carlos,01/02/26,2,2026,-104,,Personal
Music Forening,Rea,👨 Carlos,01/02/26,2,2026,-302,,Personal
Rejsekort,Rea,👨 Carlos,01/02/26,2,2026,-677,From gross salary,Personal
Presents,Rea,👨 Carlos,01/02/26,2,2026,,,Personal
Misc,Rea,👨 Carlos,01/02/26,2,2026,-183,Massage from gross salary,Personal
Dentist,Rea,👨 Carlos,01/02/26,2,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/02/26,2,2026,-372,,Personal
Clothes,Rea,👨 Carlos,01/03/26,3,2026,0,,Personal
Flight Tickets,Rea,👨 Carlos,01/03/26,3,2026,0,,Personal
Akasse,Rea,👨 Carlos,01/03/26,3,2026,-1551,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/03/26,3,2026,-105,,Personal
Music Forening,Rea,👨 Carlos,01/03/26,3,2026,-302,,Personal
Rejsekort,Rea,👨 Carlos,01/03/26,3,2026,-677,,Personal
Travel personal,Rea,👨 Carlos,01/03/26,3,2026,0,,Personal
Phone,Rea,👨 Carlos,01/03/26,3,2026,-175,,Personal
Subscriptions,Rea,👨 Carlos,01/03/26,3,2026,-60,spotify,Personal
Misc,Rea,👨 Carlos,01/03/26,3,2026,-183,Massage from gross salary,Personal
Dentist,Rea,👨 Carlos,01/03/26,3,2026,0,,Personal
Psicologist,Rea,👨 Carlos,01/03/26,3,2026,-746,,Personal
Dentist,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Clothes,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Flight Tickets,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Subscriptions,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Rejsekort,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Bank fees,Rea,👨 Carlos,01/04/26,4,2026,,,Personal
Clothes,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Misc,Rea,🚗 Car,01/08/26,8,2026,,,Joint
Subscriptions,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Bars & Restaurants,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Music Forening,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Rejsekort,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Bank fees,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Misc,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Psicologist,Rea,👨 Carlos,01/05/26,5,2026,,,Personal
Misc,Rea,👶 Kids,01/06/26,6,2026,,,Joint
Car Service,Rea,🚗 Car,01/06/26,6,2026,,,Joint
Misc,Rea,🚗 Car,01/06/26,6,2026,,,Joint
Gasoline,Rea,🚗 Car,01/06/26,6,2026,,,Joint
Misc,Rea,🚗 Car,01/06/26,6,2026,,,Joint
Insurance,Rea,🚗 Car,01/06/26,6,2026,,,Joint
Akasse,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Glasses and contacts,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Misc,Rea,👶 Kids,01/07/26,7,2026,,,Joint
Misc,Rea,🚗 Car,01/07/26,7,2026,,,Joint
Misc,Rea,🚗 Car,01/07/26,7,2026,,,Joint
Gasoline,Rea,🚗 Car,01/07/26,7,2026,,,Joint
Misc,Rea,🚗 Car,01/07/26,7,2026,,,Joint
Gasoline,Rea,🚗 Car,01/08/26,8,2026,,,Joint
Insurance,Rea,🚗 Car,01/07/26,7,2026,,,Joint
Akasse,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Misc,Rea,🚗 Car,01/08/26,8,2026,,,Joint
Insurance,Rea,🚗 Car,01/08/26,8,2026,,,Joint
Car Service,Rea,🚗 Car,01/09/26,9,2026,,,Joint
Ejer afgifter,Rea,🚗 Car,01/09/26,9,2026,,,Joint
Misc,Rea,🚗 Car,01/09/26,9,2026,,,Joint
Gasoline,Rea,🚗 Car,01/09/26,9,2026,,,Joint
Misc,Rea,🚗 Car,01/09/26,9,2026,,,Joint
Insurance,Rea,🚗 Car,01/09/26,9,2026,,,Joint
Akasse,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Glasses and contacts,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Bike repair,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Clothes,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Hobby,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Misc,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Misc,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Car Service,Rea,🚗 Car,01/10/26,10,2026,,,Joint
Car Service,Rea,🚗 Car,01/12/26,12,2026,,,Joint
Misc,Rea,🚗 Car,01/10/26,10,2026,,,Joint
Misc,Rea,🚗 Car,01/12/26,12,2026,,,Joint
Gasoline,Rea,🚗 Car,01/10/26,10,2026,,,Joint
Gasoline,Rea,🚗 Car,01/12/26,12,2026,,,Joint
Misc,Rea,🚗 Car,01/10/26,10,2026,,,Joint
Misc,Rea,🚗 Car,01/12/26,12,2026,,,Joint
Insurance,Rea,🚗 Car,01/10/26,10,2026,,,Joint
Insurance,Rea,🚗 Car,01/10/26,10,2026,,,Joint
Insurance,Rea,🚗 Car,01/12/26,12,2026,,,Joint
Akasse,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Car Service,Rea,🚗 Car,01/11/26,11,2026,,,Joint
Bike repair,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Misc,Rea,🚗 Car,01/11/26,11,2026,,,Joint
Cafe/bar/restaurant,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Gasoline,Rea,🚗 Car,01/11/26,11,2026,,,Joint
Clothes,Rea,👩 Anna,01/10/26,10,2026,,,Anna
Misc,Rea,🚗 Car,01/11/26,11,2026,,,Joint
Insurance,Rea,🚗 Car,01/11/26,11,2026,,,Joint
Akasse,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Glasses and contacts,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Bike repair,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Clothes,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Hobby,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Misc,Rea,👩 Anna,01/12/26,12,2026,,,Anna
Activities,Rea,🎉 Entertainment,01/01/26,1,2026,-40,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/01/26,1,2026,-1862,,Joint
Subscriptions,Rea,🎉 Entertainment,01/01/26,1,2026,-141,,Joint
Activities,Rea,🎉 Entertainment,01/02/26,2,2026,,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/02/26,2,2026,-1641,,Joint
Subscriptions,Rea,🎉 Entertainment,01/02/26,2,2026,-141,,Joint
Activities,Rea,🎉 Entertainment,01/03/26,3,2026,0,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/03/26,3,2026,-361,,Joint
Subscriptions,Rea,🎉 Entertainment,01/03/26,3,2026,-141,Netflix,Joint
Activities,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
Netflix,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
Port Aventura,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
TV2Play,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
Youtube,Rea,🎉 Entertainment,01/04/26,4,2026,,,Joint
Activities,Rea,🎉 Entertainment,01/05/26,5,2026,,,Joint
Bars & Restaurants,Rea,🎉 Entertainment,01/05/26,5,2026,,,Joint
Sports,Rea,🎉 Entertainment,01/05/26,5,2026,,,Joint
Subscriptions,Rea,🎉 Entertainment,01/05/26,5,2026,,,Joint
Bike repair,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Cafe/bar/restaurant,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Clothes,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Hobby,Rea,👩 Anna,01/06/26,6,2026,,,Anna
Glasses and contacts,Rea,👩 Anna,01/07/26,7,2026,,,Anna
Phone,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Presents,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Dentist,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Psicologist,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Rejsekort,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Travel personal,Rea,👩 Anna,01/08/26,8,2026,,,Anna
Akasse,Rea,👩 Anna,01/09/26,9,2026,,,Anna
